model_id,isDescribable,description,token_count
00085382,True,A hexagonal prism with cylindrical extensions on both ends and a central through hole.,888
00080279,True,"A rectangular bracket with a stepped profile, two through holes, and a curved cutout.",888
00088139,True,A cylindrical object with concentric circular grooves on one face.,888
00086395,True,"A thick, Z-shaped block with a consistent thickness.",888
00085819,True,A hollow rectangular prism with a square opening on one end and a trapezoidal opening on the other.,888
00080957,True,A stepped rectangular block with multiple through holes.,888
00082144,True,A U-shaped bracket with a central rectangular cutout and extended mounting flanges.,888
00084356,True,A tapered cylindrical rod with a flat mounting bracket featuring a circular hole.,888
00089160,True,A flat rectangular plate with a raised edge and multiple holes.,888
00088855,True,An L-shaped bracket with multiple holes for mounting.,888
00082390,True,A tapered rectangular beam with a square base and a central hole on one end.,888
00081523,True,A U-shaped bracket with a central rectangular cutout and extended base flanges.,888
00080566,True,A curved bracket with a cylindrical hole at one end.,888
00083985,True,An L-shaped bracket with a central hole and four corner holes on each face.,888
00080349,True,A rectangular block with a long recessed slot on the top surface.,888
00081888,True,"A flat, rectangular plate with a central rectangular cutout and tapered edges.",888
00086467,True,A U-shaped bracket with a central cutout and stepped features.,888
00086744,True,An L-shaped bracket with a large central hole and multiple smaller mounting holes.,888
00083425,True,A cylindrical rod with a flanged end featuring multiple grooves and a central hole.,888
00089724,True,"A flat, elongated triangular plate with two circular holes.",888
00083759,True,A curved pipe elbow with a hollow interior.,888
00088725,True,A cylindrical rod with a flange and a hole near the end.,888
00081324,True,A pentagonal block with two rectangular slots on the top surface.,888
00080621,True,A cylindrical base with a protruding arm and a central hole.,888
00086111,True,A curved bracket with a cylindrical mounting feature and two holes.,888
00086556,True,A U-shaped bracket with a cylindrical base and a side hole.,888
00082317,True,A flat rectangular plate with two square cutouts.,888
00085121,True,A bracket with a circular hole and a cylindrical protrusion.,888
00087911,True,A U-shaped bracket with a central vertical slot and a horizontal tab.,888
00087101,True,A bracket with a central circular hole and two mounting holes on a flat base.,888
00089222,True,A rectangular frame with a slanted top surface.,888
00089922,True,A rectangular block with a central U-shaped cutout and tapered sides.,888
00085202,True,A triangular base with a cylindrical protrusion and a recessed circular feature.,888
00080113,True,"A rectangular bracket with a stepped profile, featuring multiple holes and a curved cutout.",888
00080450,True,A rounded rectangular frame with two vertical supports and a cylindrical mounting peg.,888
00082215,True,A U-shaped bracket with a central rectangular cutout and extended mounting flanges.,888
00084421,True,A flat rectangular plate with two parallel slots and a tapered edge.,888
00084210,True,A flat square plate with four corner holes.,888
00083823,True,A cube with rounded edges.,888
00081505,True,A cylindrical container with a recessed top featuring three circular holes.,888
00088856,True,An L-shaped bracket with multiple holes for mounting.,888
00081716,True,"A cylindrical rod with a flange at the base, featuring a large side hole and a smaller top hole.",888
00088457,True,A hexagonal prism with a flange at one end.,888
00085002,True,A hollow conical frustum with a central hole.,888
00088647,True,A cylindrical pulley with a central hole and two flanges.,888
00082770,True,An L-shaped bracket with multiple holes for mounting.,888
00082959,True,A curved bracket with a cylindrical hole and a flat mounting base.,888
00086450,True,A cylindrical bolt with a hexagonal socket head and a flange.,888
00086004,True,A flat rectangular plate with three parallel grooves.,888
00081758,True,"A flat, irregularly shaped plate with two rectangular cutouts on one side.",888
00081615,True,A bracket with a semi-circular groove and a triangular base.,888
00085716,True,A rectangular block with two large through holes and a recessed side feature.,888
00081138,True,A hexagonal nut with a central threaded hole.,888
00089943,True,A flat rectangular panel with a supporting base and angled side flanges.,888
00085368,True,A tapered rectangular beam with a mounting tab and a hole at one end.,888
00088295,True,A rounded rectangular plate with four evenly spaced holes.,888
00082532,True,A hexagonal nut with a central threaded hole.,888
00080196,True,"A rectangular bracket with a stepped profile, two holes, and a curved cutout.",888
00086740,True,A circular bearing with an inner ring and multiple ball bearings.,888
00086661,True,A three-bladed propeller with a central hub.,888
00082410,True,A hexagonal block with multiple circular holes on one face.,888
00087233,True,"A flat, irregularly shaped plate with multiple cylindrical protrusions and mounting holes.",888
00081137,True,A hexagonal bolt with a cylindrical shaft.,888
00080818,True,A V-shaped wedge with a flat base and a central hinge-like feature.,888
00080934,True,A circular ring with four evenly spaced rectangular cutouts.,888
00086371,True,A tapered rectangular block with a cylindrical hole through one end.,888
00089217,True,A cylindrical rod with a central through hole and small side holes.,888
00087205,True,A rectangular frame with a hollow center and uniform thickness.,888
00085231,True,A triangular wedge with a cylindrical protrusion and a circular hole.,888
00082159,True,An L-shaped bracket with multiple holes for mounting.,888
00087456,True,A set of parallel cylindrical rods.,888
00089419,True,An L-shaped bracket with multiple holes for mounting.,888
00081082,True,A U-shaped bracket with a flat rectangular base.,888
00082213,True,"A cylindrical disc with a central hole, a rectangular cutout, and a mounting tab.",888
00083420,True,A rectangular tray with three raised sides.,888
00083725,True,A cylindrical rod with a flanged head and a central recessed feature.,888
00085430,True,A square container with a sloped roof and an internal partition.,888
00085787,True,"A flat, rounded rectangular base with a central rectangular tab and a rectangular cutout.",888
00088921,True,A circular flange with a central raised hub and multiple holes around the perimeter.,888
00085255,True,A bracket with two mounting holes and a curved support.,888
00085876,True,A cylindrical rod with a flanged end and a central hole.,888
00089080,True,A circular wheel with a central hub and four spokes forming a cross pattern.,888
00089068,True,A square plate with four corner holes and a central cylindrical support attached to a smaller square base.,888
00085816,True,A hollow rectangular prism with tapered sides.,888
00084378,True,A rectangular block with a sloped top and four circular holes on one side.,888
00085780,True,"A cylindrical rod with a tapered cone on one end and a cube on the other, featuring a perpendicular cylindrical extension.",888
00089340,True,An L-shaped bracket with multiple holes for mounting.,888
00082123,True,A cylindrical cap with a central hole and an internal square feature.,888
00081292,True,A circular flange with a central raised cylindrical hub and multiple holes around the perimeter.,888
00089677,True,A conical funnel with a cylindrical neck and a circular base featuring a central cutout.,888
00084071,True,A cylindrical container with two holes on the bottom and an internal side feature.,888
00087498,True,A cylindrical object with a central through hole and two large side cutouts.,888
00089888,True,A rectangular block with a central cylindrical rod and four corner holes on one face.,888
00084447,True,A rectangular block with a cylindrical peg protruding from one face and two square cutouts on one side.,888
00087677,True,A wedge-shaped block with a central conical protrusion and a circular hole on one face.,888
00083666,True,"A bracket with a vertical plate, a curved hook, and multiple mounting holes.",888
00080207,True,A U-shaped bracket with mounting tabs and holes at the ends.,888
00081954,True,A flat rectangular plate with four circular protrusions on one side.,888
00080148,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00087115,True,A flat square plate with a central recessed feature and multiple holes.,888
00080261,True,A curved bracket with a cylindrical hole and a hooked end.,888
00080210,True,A long rod with a cross-shaped cross-section.,888
00086236,True,A hollow cylindrical tube with a tapered section and elongated cutouts on the sides.,888
00087276,True,An L-shaped bracket with multiple holes for mounting.,888
00080301,True,A rectangular block with a central cylindrical rod and a square base with four corner holes.,888
00081430,True,A rectangular block with three circular holes of varying sizes.,888
00086597,True,A flat square plate with rounded corners and a circular hole near one corner.,888
00086089,True,A flat square frame with a smaller square block in the center.,888
00087269,True,An L-shaped bracket with multiple holes for mounting.,888
00085897,True,"A flat, irregularly shaped plate with rounded corners and a notched edge.",888
00087823,True,An oval-shaped block with rounded edges and a slightly tapered profile.,888
00087524,True,A flat teardrop-shaped lever with a cylindrical peg and a U-shaped cutout at the wider end.,888
00089615,True,A rectangular block with a semi-circular cutout and stepped base.,888
00081347,True,"A flat, irregularly shaped plate with a central cutout and curved edges.",888
00080612,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00086664,True,A hexagonal prism with tapered ends.,888
00086886,True,A tapered cylindrical tool with a hexagonal socket at the base.,888
00081369,True,A curved bracket with a recessed channel and a flat base.,888
00081889,True,A flat rectangular plate.,888
00086761,True,A hollow truncated cone with a circular base and a central hole.,888
00080345,True,A flat L-shaped bracket with rounded corners.,888
00084354,True,A curved bracket with two mounting holes and a slotted arm.,888
00083541,True,A flat square plate with a central recessed feature and four corner holes.,888
00088065,True,A wedge-shaped bracket with a cylindrical protrusion and a vertical support.,888
00087147,True,A flat rectangular plate with two circular holes and a vertical rectangular tab.,888
00080102,True,A flat rectangular plate with a raised rectangular block and two circular holes.,888
00083643,True,A square frame with a thin rectangular profile.,888
00086231,True,"A cylindrical rod with a flat, rounded flange featuring a central hole.",888
00087087,True,An L-shaped bracket with three circular holes at the ends and corner.,888
00084662,True,A rectangular block with two circular protrusions on top and a recessed rectangular feature on the bottom.,888
00088140,True,A C-shaped bracket with a flat top and two downward-facing hooks.,888
00082716,True,A vertical rectangular block with U-shaped notches on the top and bottom edges.,888
00083846,True,A cylindrical rod with a helical twist wrapping around it.,888
00082870,True,A flat circular disc with three circular recesses and a central recessed feature.,888
00087180,True,A hollow cylindrical pipe connected to a hollow hemisphere.,888
00080954,True,A cylindrical rod with a circular flange featuring multiple holes.,888
00080229,True,A bracket with a circular opening and a mounting tab with holes.,888
00080983,True,A U-shaped bracket with flanged ends.,888
00080294,True,A cube with circular holes through each face.,888
00089213,True,"A long, flat rectangular bar with a notched end.",888
00081146,True,A hollow cylindrical sleeve with a square internal cavity.,888
00087177,True,A circular retaining ring with two mounting tabs.,888
00081178,True,A rectangular block with a cylindrical protrusion and a smaller cylindrical hole on top.,888
00083681,True,A chess king piece with a cross on top.,888
00084489,True,A rectangular bracket with two semi-circular cutouts and multiple mounting holes.,888
00083509,True,A rectangular block with a cylindrical protrusion on one face.,888
00087283,True,A cylindrical rod with a keyhole-shaped flange and a mounting tab with a hole.,888
00086707,True,A rectangular plate with a central elongated slot and multiple small holes along the edges.,888
00089972,True,An L-shaped bracket with two large circular cutouts and multiple mounting holes.,888
00083002,True,A rectangular block with two cylindrical protrusions on one side and an internal vertical rod.,888
00081355,True,A box with a removable lid.,888
00080292,True,"A long, cross-shaped rod with a central cylindrical core and four protruding fins.",888
00088209,True,An L-shaped bracket with multiple holes along both arms.,888
00081438,True,A rounded rectangular block with four circular through holes.,888
00081268,True,A bracket with a curved base and multiple mounting holes.,888
00084251,True,A rectangular funnel with a flanged top and a hollow interior.,888
00089515,True,"A flat circular ring with two mounting tabs, one with a hole.",888
00084516,True,"A bracket with a rounded end, two mounting holes, and a rectangular base.",888
00084955,True,A rounded rectangular block with chamfered edges.,888
00081878,True,A rectangular container with a handle featuring a teardrop-shaped cutout.,888
00082120,True,An L-shaped bracket with multiple mounting holes.,888
00085346,True,A wedge-shaped block with a curved top surface and a recessed underside.,888
00088499,True,A square flange with a large central circular hole and four corner bolt holes.,888
00089446,True,"A lever-like component with two circular ends and a connecting arm, each end having a central hole.",888
00089900,True,A U-shaped bracket with two mounting holes and a cylindrical base.,888
00082978,True,A cylindrical elbow pipe fitting with a 90-degree bend.,888
00082664,True,A flat rectangular panel with interlocking notches on the edges.,888
00084948,True,A flat L-shaped bracket with multiple mounting holes.,888
00081266,True,An L-shaped bracket with multiple holes for mounting.,888
00081028,True,An L-shaped bracket with two keyhole slots for mounting.,888
00083129,True,A rectangular block with an internal stepped cavity.,888
00085991,False,N/A,888
00082511,True,An L-shaped bracket with multiple mounting holes.,888
00083171,True,An L-shaped bracket with multiple circular holes.,888
00088280,True,A rectangular block with a protruding L-shaped bracket on one side.,888
00086602,True,A bent tubular frame with multiple angled segments.,888
00089752,True,A hollow square frame with rounded corners and tapered sides.,888
00083396,True,A U-shaped bracket with a cylindrical base and two holes on the flat surface.,888
00080435,True,A square tray with circular cutouts on the sides and a recessed base.,888
00081257,True,An L-shaped bracket with multiple holes for mounting.,888
00083489,True,A cylindrical rod with a flanged base and a recessed cross-shaped feature on the bottom.,888
00085063,True,A cylindrical rod with a mounting eyelet on one end and a flange near the other end.,888
00084881,True,A cube with a central circular hole through one face.,888
00081670,True,An L-shaped bracket with two mounting holes on each flange.,888
00083044,True,A rectangular block with a central rectangular cutout and side notches.,888
00088667,True,A rectangular block with three cylindrical protrusions on top and three corresponding holes on the bottom.,888
00080748,True,A flat rectangular plate with two rectangular cutouts and a protruding angled bracket.,888
00084600,True,A cylindrical rod with a flange on one end.,888
00084566,True,A rectangular bracket with a curved cutout and two mounting holes.,888
00088387,True,A hemispherical cap with a flat circular base.,888
00080919,True,A rectangular block with six cylindrical studs on top and a hollow underside.,888
00081471,True,A flat L-shaped bracket with multiple holes.,888
00087406,True,An L-shaped bracket with multiple mounting holes.,888
00083545,True,A rounded rectangular block with a central through hole.,888
00081311,True,A circular disc with a central hole and multiple smaller holes around the perimeter.,888
00088871,True,An L-shaped bracket with multiple mounting holes.,888
00080996,True,A U-shaped bracket with cylindrical hinges on each end.,888
00081542,True,A flat rectangular plate with two large circular cutouts and two narrow rectangular slots.,888
00089809,True,"A cylindrical block with a central hole and a sloped top surface, featuring a smaller side hole.",888
00087757,True,A rectangular block with a curved top and a central vertical slot.,888
00083364,True,A rectangular block with two cylindrical cutouts on top and a base with two circular holes.,888
00086903,True,A cylindrical flange with a central raised hub and multiple bolt holes.,888
00083639,True,A circular lid with a central recessed feature and a small hole on the side.,888
00082436,True,"A V-shaped bracket with two vertical arms, each having a circular hole.",888
00080427,True,A cylindrical disc with a recessed interior and internal support structures.,888
00088138,True,A stepped rectangular block with a recessed notch and protruding section.,888
00088388,True,An L-shaped bracket with multiple holes.,888
00084454,True,A funnel-shaped object with a flared end and a cylindrical neck.,888
00088958,True,A flat rectangular plate with multiple circular holes.,888
00087153,True,A flat circular lid with a rectangular mounting bracket on one side.,888
00087681,True,A U-shaped bracket with a central rectangular cutout.,888
00087306,True,An L-shaped bracket with multiple holes for mounting.,888
00089481,True,A semi-cylindrical block with a U-shaped cutout on one side.,888
00086917,True,A circular flange with multiple holes and a central cylindrical protrusion.,888
00082934,True,A long flat bar with a hole at one end and two attached cylindrical rods with spherical ends.,888
00080179,True,A bracket-like component with a curved hook and a mounting hole.,888
00081943,True,A flat rectangular plate with two circular holes at each end and a large central rectangular cutout.,888
00080823,True,A circular flange with a central hole and multiple smaller holes around the perimeter.,888
00087329,True,A Z-shaped bracket with rounded corners and mounting holes.,888
00087099,True,A flat rectangular plate with two holes and a recessed circular feature.,888
00087908,True,A cylindrical rod with a flange and two mounting holes.,888
00089572,True,A cylindrical component with a central hole and two external grooves.,888
00088141,True,A U-shaped bracket with a tapered top and flat base.,888
00085943,True,"A flat, irregularly shaped plate with rounded corners and a notched edge.",888
00080256,True,A U-shaped bracket with mounting holes on the ends of the arms.,888
00087726,True,A block with a central hole and a protruding base.,888
00082371,True,An L-shaped bracket with a cylindrical protrusion and multiple holes for mounting.,888
00085362,True,"A long, thin rectangular bar with a tapered profile.",888
00086263,True,A U-shaped bracket with rounded corners.,888
00088373,True,A circular clamp with a mounting bracket and a hinge-like attachment.,888
00085875,True,A cylindrical rod with a flanged end and a central hole.,888
00083469,True,A hollow square container with a circular hole on one side.,888
00084051,True,A cylindrical ring with a recessed groove and a central hole.,888
00087113,True,A U-shaped bracket with mounting holes and a central cutout.,888
00080854,True,A rectangular block with a central rectangular cutout on one side.,888
00084407,True,A flat rectangular plate.,888
00080845,True,A trapezoidal block with a central rectangular cutout.,888
00082768,True,An L-shaped bracket with multiple holes for mounting.,888
00081751,True,A curved rod with a consistent cross-section.,888
00080232,True,A cylindrical clamp with two mounting holes and a semi-circular cutout.,888
00085750,True,"A long, thin rectangular block.",888
00086343,True,An L-shaped bracket with a curved support and a rectangular cutout.,888
00083182,True,"A rectangular block with a central cavity, two side rods, and a circular feature on one face.",888
00083003,True,A rectangular block with two cylindrical protrusions on one side and a central cylindrical post inside.,888
00089124,True,A rectangular block with a stepped cutout on one side.,888
00084203,True,A rectangular block with a W-shaped cutout on one side.,888
00084540,True,A rectangular bracket with a central arch cutout and two circular holes on the top surface.,888
00082570,True,A tapered cylindrical tube.,888
00086329,True,A square container with a central vertical rod extending from its base.,888
00081141,True,A hexagonal-headed bolt with a cylindrical shaft.,888
00088486,True,A flat square plate.,888
00080452,True,A U-shaped handle with mounting flanges on each end.,888
00082947,True,"A flat, elongated bracket with a circular hole at one end and a hooked feature at the other.",888
00086834,True,A pentagonal prism with a central hole on one face.,888
00082445,True,A tapered rectangular duct with an open top and bottom.,888
00081259,True,An L-shaped bracket with multiple holes for mounting.,888
00088723,True,A triangular wedge with a circular hole through one face.,888
00087079,True,A cylindrical bracket with a long arm featuring a slot and two mounting holes.,888
00089899,True,A bracket with a circular opening and a mounting tab with holes.,888
00088316,True,An L-shaped bracket with a rectangular base and a U-shaped cutout.,888
00089302,True,A flat rectangular bracket with symmetrical cutouts and a central hole.,888
00089713,True,A tapered rectangular block.,888
00086208,True,A triangular block with a cylindrical protrusion on top and a cutout on one side.,888
00080314,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00085839,True,A cylindrical plug with a domed top and multiple ridges.,888
00083319,True,A rectangular block with a central cylindrical rod and a square base with corner holes.,888
00089242,True,A rectangular block with a series of evenly spaced holes along its length.,888
00082431,True,A cylindrical sleeve with a longitudinal slot and internal cutouts.,888
00088693,True,A cylindrical component with flanges on both ends and a central through hole.,888
00082712,True,A vertical rectangular block with U-shaped notches on the top and bottom edges.,888
00085336,True,A T-shaped bracket with a curved support arm.,888
00082886,True,"A flat circular disc with a central hole, a rectangular mounting tab, and a recessed groove.",888
00085777,True,A hollow triangular prism with open ends.,888
00083340,False,N/A,888
00087374,True,A circular pulley with a central hole and a grooved outer edge.,888
00088702,True,A hexagonal nut with a cylindrical collar and a central through hole.,888
00088669,True,A rectangular block with four cylindrical protrusions on top and four circular holes on the side.,888
00088458,True,A rectangular block with a central V-shaped groove and flanges on the sides.,888
00082807,True,A rectangular block with a sloped top surface.,888
00083479,True,A cylindrical rod with a flange and a recessed feature on one end.,888
00086679,True,A flat square plate with four corner holes.,888
00089875,True,"A long, cross-shaped rod with a central square cutout.",888
00089937,True,A rectangular block with rounded edges and corners.,888
00084126,True,A flat rectangular plate with four circular holes and two elongated slots.,888
00088875,True,An L-shaped bracket with multiple holes for mounting.,888
00080457,True,A tapered cylindrical rod with a hexagonal flange and a central hole.,888
00083576,True,A circular clamp with a triangular mounting bracket and a cutout section.,888
00084781,True,"A bracket with a vertical and horizontal plate, featuring a cylindrical protrusion and a hole.",888
00081989,True,"A flat, irregularly shaped plate with a small hole near the top edge.",888
00084380,True,A rectangular block with beveled edges.,888
00083789,True,A triangular bracket with three mounting holes and a cylindrical protrusion on one side.,888
00084493,True,A circular ring with three internal radial supports.,888
00086675,True,A flat circular lid with two rectangular mounting tabs and a central recessed feature.,888
00085818,True,A hollow rectangular prism with a square opening on one end and a trapezoidal opening on the other.,888
00083779,True,A rectangular block with chamfered edges and three holes on one face.,888
00082764,True,A curved rail bracket with two mounting holes.,888
00084221,True,A rectangular block with a cylindrical rod protruding from one face and a central circular cutout.,888
00088167,True,A square-based pyramid on top of a rectangular block.,888
00080668,True,A cylindrical block with a square base and three circular holes on the top surface.,888
00087959,True,A curved bracket with a cylindrical hole and a hook-like end.,888
00088854,True,An L-shaped bracket with multiple mounting holes.,888
00085099,True,A rectangular block with a curved top and stepped cutouts on one side.,888
00082152,True,"A round, flat-topped container with a recessed center and a thick, rounded edge.",888
00082461,True,A rectangular block with a cylindrical hole through one face.,888
00080984,True,A flat rectangular bracket with two L-shaped hooks on opposite ends.,888
00082633,True,A flat rectangular plate with rounded corners and four corner holes.,888
00081354,True,A U-shaped bracket with flat sides and a central bend.,888
00080354,True,A wall-mounted rectangular container with a rounded top and a hanging hole.,888
00089610,True,A rectangular block with a cylindrical protrusion and multiple circular holes on one face.,888
00080751,True,A flat rectangular plate with a tapered end and two protruding tabs.,888
00082232,True,A rectangular base with a semi-cylindrical protrusion and four corner holes.,888
00081784,True,A tapered rectangular block with two cylindrical holes on the top surface.,888
00084599,True,A flat rectangular plate with six circular cutouts.,888
00080747,True,"A flat, trapezoidal plate with notched edges.",888
00087810,True,An elongated flat bracket with a hexagonal recess and a circular hole at opposite ends.,888
00084234,True,A tapered square tube with a square base and circular holes on each side.,888
00081727,True,An open-top square container with reinforced corners and a square base.,888
00086813,True,A U-shaped bracket with a central semicircular cutout and mounting base.,888
00081215,True,An L-shaped bracket with multiple holes for mounting.,888
00086267,True,A curved bracket with a hole and a stepped base.,888
00084369,True,A curved bracket with a hole and a stepped base.,888
00085264,True,An intersecting structure of three rectangular beams forming a tripod-like stand.,888
00086970,True,An octagonal prism with a central rod extending from one face.,888
00086283,True,A flat circular disc with a hexagonal recessed feature on one side.,888
00084690,True,A curved bracket with a flat base and vertical side flanges.,888
00088057,True,"A flat, irregularly shaped bracket with multiple holes.",888
00087806,True,A flat rectangular plate.,888
00083897,True,A cylindrical plug with a slotted top and a flanged base.,888
00082734,True,An L-shaped bracket with multiple mounting holes.,888
00086374,True,A cylindrical rod with a central through hole and two flat sides.,888
00082456,True,A rectangular frame with beveled edges.,888
00083989,True,"A rectangular block with rounded edges, a central hole, and a recessed slot on one side.",888
00088910,True,"A bracket with a cylindrical base, vertical support, and a flat mounting plate with holes.",888
00082315,True,An L-shaped bracket with a vertical and horizontal flange.,888
00087328,True,An L-shaped bracket with four holes on each face.,888
00089623,True,"A rectangular block with a central cylindrical rod and disc, featuring four circular holes on the block.",888
00083435,True,A tapered rectangular bracket with multiple rectangular cutouts.,888
00081625,True,A flat rectangular bar with widened ends.,888
00088158,True,"A hollow, square-based, tapered container with open top and rounded edges.",888
00086286,True,A square table with four legs.,888
00081139,True,A hexagonal nut with a central threaded hole.,888
00083929,True,A bracket with multiple mounting holes and vertical supports.,888
00080595,True,A cross-shaped column with four vertical grooves and tapered ends.,888
00087960,True,A bracket-like component with a curved hook and a rectangular extension featuring a circular hole.,888
00083370,True,A tapered cylindrical rod with a smaller cylindrical extension and a rectangular cutout.,888
00088942,True,A U-shaped bracket with a flat base and vertical support.,888
00086889,True,A rectangular block with a cylindrical protrusion on top and a cutout on one side.,888
00084543,True,A rectangular bracket with an arched cutout and two holes on the top surface.,888
00082767,True,A flat rectangular plate.,888
00083502,True,A flat square plate with a central square cutout and four corner holes.,888
00082140,True,A circular wheel with four spokes and a central hole.,888
00084896,True,"A bracket-like component with a rounded top, a central hole, and a curved cutout at the bottom.",888
00083233,True,"A flat, semi-circular plate with a triangular extension and an oval cutout.",888
00085247,True,A block with a cylindrical protrusion and a triangular cutout.,888
00084383,True,A flat rectangular plate with rounded corners and multiple holes along the edges.,888
00089192,True,A rectangular frame with two cylindrical rods connecting the sides.,888
00080833,True,"A circular disc with a central hole, a recessed slot, and a rectangular tab on the side.",888
00081763,True,A tapered cylindrical rod with a square base.,888
00081527,True,A teardrop-shaped plate with multiple circular holes and a central recessed area.,888
00082076,True,A rectangular block with a series of circular holes along one side.,888
00088321,True,A cylindrical bushing with a U-shaped cutout and a flanged base.,888
00087419,True,A cylindrical rod with a flange and a smaller cylindrical extension on one end.,888
00083602,True,A decorative baluster with a flared top and multiple circular ridges.,888
00089463,True,A flat L-shaped bracket with multiple holes for mounting.,888
00089368,True,A hollow rectangular prism with a flared base.,888
00088306,True,"A tapered, elongated teardrop-shaped object.",888
00088857,True,An L-shaped bracket with multiple holes for mounting.,888
00083265,True,"A flat, irregularly shaped plate with a central square cutout and rounded edges.",888
00084946,True,A cylindrical cap with a central rectangular protrusion and a vertical slot.,888
00088661,True,"A rectangular block with six cylindrical studs on top, resembling a toy building brick.",888
00082769,True,An L-shaped bracket with multiple holes for mounting.,888
00082841,True,A circular ring with a protruding pin and a small mounting tab.,888
00086865,True,A wedge-shaped block with a central square cutout.,888
00086750,True,A spherical object with an H-shaped cutout and two rectangular tabs.,888
00084829,True,A bracket with a cylindrical hinge and a mounting hole.,888
00085692,True,A helical coil spring.,888
00081708,True,A rectangular block with a stepped feature on one side.,888
00084041,True,A hollow truncated cone with a hexagonal base and a circular top.,888
00082458,True,"An L-shaped bracket with a long, narrow profile.",888
00084135,True,A triangular bracket with two circular holes and a central cutout.,888
00088018,True,A cylindrical rod with a flared base and a cross-shaped indentation on the bottom.,888
00080381,True,A cylindrical rod with a tapered section and a smaller cylindrical extension.,888
00082575,True,A cylindrical sleeve with a recessed inner section and external notches.,888
00081795,True,A stepped cylindrical funnel with a flared top and a narrow bottom opening.,888
00083490,True,"A tapered, hollow cylindrical clip with a keyhole-shaped opening.",888
00085635,True,A flat rectangular plate with two cylindrical protrusions on opposite corners.,888
00081054,True,A flat rectangular plate with a slightly curved bottom edge.,888
00084504,True,A rectangular open box with four holes on the bottom surface.,888
00089697,True,"A flat, irregular pentagonal plate with three mounting holes.",888
00083175,True,A cylindrical rod with a central hourglass-shaped cutout and two protruding ends.,888
00087042,True,A sphere with a circumferential groove.,888
00084997,True,A dome-shaped object on a square base with a central groove.,888
00081060,True,A flat rectangular handle with a circular mounting plate featuring four holes.,888
00085329,True,A U-shaped bracket with a central hole and two parallel cylindrical extensions.,888
00088750,True,A flat rectangular plate with a large central oval cutout and four corner holes.,888
00089671,True,A cylindrical rod with a forked end and a circular base.,888
00089299,True,An L-shaped bracket with multiple holes for mounting.,888
00082512,True,A bent sheet metal bracket with a cylindrical protrusion on one side.,888
00086811,True,A bracket with a central curved cutout and mounting flanges.,888
00084455,True,A rectangular block with a cylindrical protrusion on top and a semi-circular cutout at the bottom.,888
00086781,True,A flat rectangular plate with notched edges.,888
00080046,True,A flat circular disc with a central hole and a small rectangular tab on the edge.,888
00085964,True,"A bracket with a flat base, vertical support, and three curved hooks.",888
00085869,True,A cylindrical flange with a central raised hub and multiple holes around the perimeter.,888
00089277,True,"A U-shaped bracket with two parallel arms, each having a circular hole, and a central mounting block with a top hole.",888
00080611,True,A bracket with a circular opening and an extended mounting tab.,888
00080230,True,A cylindrical clamp with a semi-circular cutout and two mounting holes.,888
00085316,True,An L-shaped bracket with multiple mounting holes.,888
00083385,True,"A flat, elongated, diamond-shaped plate with a central rectangular cutout.",888
00082928,True,A cylindrical container with a rounded top and a recessed circular feature on the bottom.,888
00080695,True,"A cylindrical object with a flat base, a protruding pin on one side, and a recessed circular feature on the opposite side.",888
00081486,True,An L-shaped bracket with multiple holes.,888
00086922,True,A cylindrical coupling with a central groove and multiple side holes.,888
00087251,True,An L-shaped bracket with a large central hole and multiple smaller mounting holes.,888
00080311,True,A bracket with a circular opening and a mounting tab featuring a hole.,888
00086720,True,"A rectangular block with a protruding shaft and a mounting tab, resembling a motor housing.",888
00086221,True,A bat-shaped throwing blade with symmetrical curved edges.,888
00081176,True,A helical coil spring.,888
00089596,True,A cylindrical rod with a rectangular flange featuring four mounting holes.,888
00089978,True,A U-shaped bracket with mounting holes and flanges on the top edges.,888
00086665,True,"A flat, irregularly shaped plate with multiple angled edges.",888
00089111,True,A cylindrical rod with a central tapered section and hexagonal ends.,888
00086265,True,A rectangular block with a stepped cutout and two protruding tabs on one side.,888
00083973,True,A rectangular block with a protruding tab and cylindrical hinge feature on one end.,888
00087235,True,A rectangular block with a central hollow cavity and two circular holes on one face.,888
00089968,True,An L-shaped bracket with two large circular cutouts and multiple smaller holes for mounting.,888
00082350,True,A rectangular container with a slanted top and a slot on one side.,888
00087864,True,A U-shaped bracket with mounting holes on each end.,888
00088455,True,"A curved, concave shell-like structure with a smooth surface.",888
00088489,True,A square base with a cylindrical rod protruding from the center and four corner holes.,888
00089313,True,"A flat, irregularly shaped plate with a large central hole and three smaller holes.",888
00081959,True,A Y-shaped flat bracket with multiple holes on each arm.,888
00087473,True,"A thin, elongated rectangular plate with a slight curve along its length.",888
00087006,True,A cylindrical object with a central rod passing through it and a small hole on the side.,888
00089060,True,A tapered rectangular block with stepped edges.,888
00080962,True,A flat rectangular arm with a cylindrical loop at one end and a slot along its length.,888
00084406,True,A flat rectangular plate.,888
00083485,True,A cylindrical rod with a hexagonal socket head.,888
00089534,True,A hollow rectangular prism with a square opening on one end and a slanted face on the opposite end.,888
00080369,True,A cube with circular holes through each face.,888
00086074,True,A square block with a central circular hole and a pyramid-shaped top.,888
00083382,True,A flat square plate with a central square cutout.,888
