model_id,isDescribable,description,token_count
00062542,True,A cylindrical ring with a central hole.,866
00065078,True,A T-shaped bracket with a central rod.,866
00065399,True,A cylindrical ring with a central hole.,866
00061577,True,A flat circular ring.,866
00069783,True,A tapered rectangular block.,866
00066143,True,A round disc with a central groove and a slightly raised edge.,866
00063723,True,A wedge-shaped block with a sloped top surface.,866
00069215,True,A cylindrical ring with a beveled edge.,866
00064929,True,A hexagonal nut.,866
00061426,True,A rectangular block with a cylindrical protrusion on one end.,866
00064897,True,A toroidal ring.,866
00063905,True,A spherical object with a circular indentation on one side.,866
00063298,True,A flat rectangular plate.,866
00060180,True,A cylindrical rod with a flanged base.,866
00063250,True,A cylindrical rod with a rounded top and a circular groove near the base.,866
00060157,True,A cylindrical rod with a square hole and a flanged base.,866
00065292,True,A rectangular block.,866
00064273,True,A hollow cylindrical sleeve.,866
00060803,True,A hexagonal nut.,866
00062842,True,A flat rectangular plate.,866
00068426,True,A cylindrical rod with a flanged base and a central through hole.,866
00069533,True,A flat rectangular plate with a large circular hole and a smaller square hole.,866
00064250,False,N/A,866
00063611,True,A flat rectangular plate.,866
00061702,True,A flat circular ring.,866
00062525,True,A cylindrical spool-like object with a central hole and flanges on both ends.,866
00067827,True,A flat circular disc.,866
00067234,True,An L-shaped bracket with a circular hole.,866
00068564,True,A cylindrical sleeve with a flanged edge and an internal cavity.,866
00067937,True,A cylindrical disc with a hexagonal through hole.,866
00061867,True,"A long, thin rectangular bar with a tapered end and two holes.",866
00065672,True,A flat circular disc with a small notch on the edge.,866
00068469,True,A rectangular block with a sloped top surface.,866
00064241,False,N/A,866
00063411,True,"A flat, elongated, curved plate with a tapered edge.",866
00069663,True,A cylindrical object with two grooves and a central through hole.,866
00068352,True,A cylindrical block with a central through hole.,866
00069219,True,A flat rectangular plate with a circular hole near one end.,866
00065431,True,A rectangular block with one rounded end.,866
00069083,True,A flat square plate with four corner holes.,866
00064440,True,A rectangular block with a tapered end.,866
00063781,True,A rectangular block with a sloped top surface.,866
00068824,True,A rectangular block.,866
00068307,True,A hollow cylindrical rod with a tapered end.,866
00060499,True,A cube with a hole through one face and a rounded corner.,866
00065533,True,A cylindrical rod.,866
00066854,True,A cylindrical sleeve with a hexagonal through hole.,866
00063466,True,A cylindrical segment with a concave cutout on one side.,866
00067409,True,A rectangular block with a central through hole.,866
00060176,True,A cylindrical rod with a rectangular protrusion and a hole near the end.,866
00060421,True,A thick ring or washer with a central hole.,866
00063269,True,A cylindrical rod with a conical tip and a flanged base.,866
00067371,True,A cylindrical rod.,866
00067427,True,A flat rectangular plate.,866
00067729,True,A U-shaped bracket with extended arms and a central base.,866
00063709,True,A torus.,866
00062742,True,An L-shaped block with a rectangular cutout.,866
00060420,True,A thin circular ring.,866
00066459,True,A rectangular block with conical protrusions on opposite faces.,866
00065556,True,A U-shaped bracket with two holes on the top surface.,866
00065940,True,A circular ring.,866
00068380,True,A tapered rod with a square base and a central hole.,866
00066501,True,A flat circular disc with a central hole and a notch on the edge.,866
00066694,True,A tapered rectangular block.,866
00060287,True,A flat ring with a central hole.,866
00060809,True,A hexagonal nut.,866
00066949,True,A cylindrical rod with a conical tip and a flanged base.,866
00065675,True,A cylindrical rod with two opposing semi-circular flanges.,866
00065465,True,"A flat circular disc with a central hole, resembling a washer.",866
00064243,True,A disc with a central hole and a partial cutout on the side.,866
00063047,True,A triangular prism.,866
00065945,True,A thin circular ring.,866
00061744,True,A hollow cylindrical cup with a slightly tapered body.,866
00067243,True,A flat disc with a central hole.,866
00061439,True,A cylindrical sleeve with a tapered outer surface and a central through hole.,866
00067907,True,A stepped rectangular block with a sloped cut on one side.,866
00068441,True,A cylindrical rod with a conical tip and a flanged base.,866
00063409,True,A cylindrical rod with a flanged base.,866
00067376,True,A cylindrical rod with a conical tip.,866
00061379,True,A cylindrical rod with a vertical flat bracket featuring a circular hole.,866
00065690,True,A square pyramid with a flat base.,866
00064313,True,A flat rectangular plate with a rectangular cutout.,866
00064802,True,"A flat, irregularly shaped plate with a curved profile.",866
00069342,True,A cylindrical sleeve with a partial internal cavity.,866
00060441,True,A cylindrical rod with a tapered end and a rectangular block base.,866
00068579,True,A cylindrical rod with a flanged base.,866
00066796,True,A cylindrical rod with a perpendicular handle near the top.,866
00068574,True,A hollow cylindrical tube with a tapered shape.,866
00066013,True,A flat ring.,866
00067927,True,A triangular block with a circular hole through one face.,866
00064545,True,A flat rectangular plate.,866
00064008,True,A chess bishop piece.,866
00063751,True,A rectangular block with a circular through hole.,866
00066080,True,A cylindrical rod with flat ends.,866
00064983,True,A bent sheet metal bracket with a right-angle fold and a flanged edge.,866
00066549,True,A hemispherical dome.,866
00065138,True,A thick ring with a beveled edge.,866
00067512,True,A cube with two holes on one face.,866
00062964,True,A cylindrical ring with flanges on both sides.,866
00060168,True,A cylindrical rod with a flanged base and a rectangular extension.,866
00061271,True,A cylindrical rod with a flanged base.,866
00062673,True,"A flat, elongated rectangular bar with rounded ends and a hole near each end.",866
00066527,True,A stepped rectangular block with varying thickness.,866
00067029,True,A rectangular block with a stepped cutout on one side.,866
00063305,True,A thin circular disc.,866
00065896,True,A torus.,866
00065921,True,A thin circular ring.,866
00060117,True,A flat circular ring.,866
00067347,True,A rectangular block with a stepped cutout on one side.,866
00069689,True,A cylindrical rod with a hole through its center.,866
00066194,True,A cylindrical ring with two external grooves and an internal hollow.,866
00067466,True,A dome-shaped object with a cylindrical base and a central rod.,866
00064245,True,A cylindrical rod with a flanged base.,866
00063666,True,A cylindrical rod with a flanged base and a central through hole.,866
00068826,True,A tapered cylindrical rod.,866
00066012,True,A cylindrical ring with a central hole.,866
00062225,True,A dodecahedron.,866
00067058,True,A cylindrical block with a central through hole.,866
00066802,True,A cylindrical rod with a conical tip and a flanged base.,866
00060804,True,A hexagonal ring.,866
00069598,True,A disc with a central raised section and a cutout segment.,866
00065076,True,A tapered rod with a cylindrical base and two through holes.,866
00063492,True,A rectangular block with a cylindrical rod extending from one face.,866
00060309,True,"A bracket with a vertical flange and a horizontal base, featuring a circular hole.",866
00063308,True,A rectangular block with a sloped top face.,866
00069608,True,A flat rectangular plate with a slight bend in the middle.,866
00064488,True,A cylindrical ring with a central hole.,866
00067862,True,A rectangular block.,866
00067460,True,An L-shaped pipe with a cylindrical body and flanged ends.,866
00067325,True,A rectangular block.,866
00064615,True,An arrow-shaped object with a cylindrical shaft and a triangular head.,866
00065561,True,A rectangular block with a triangular prism on top.,866
00065359,True,A cylindrical ring with a central hole.,866
00068632,True,A cylindrical rod with a flanged base.,866
00063410,True,"A curved, elongated rectangular block with a tapered edge.",866
00063735,True,A cylindrical rod with a conical tip and a flanged base.,866
00060147,True,A cylindrical rod with a flanged base and a square cutout near the tip.,866
00065492,True,An L-shaped bracket.,866
00066378,True,A cylindrical rod with a conical tip and a flanged base.,866
00069521,True,A cylindrical pipe with an elbow joint and a mounting bracket.,866
00062908,True,A cylindrical rod with a central through hole.,866
00063350,True,A cylindrical rod with a spherical top and a flanged base.,866
00061638,True,A cylindrical rod.,866
00068123,True,A spherical object with a cylindrical neck and a flanged top.,866
00063859,True,A cylindrical object with a flanged base and a hollow center.,866
00068840,True,A square plate with rounded edges and a tapered base.,866
00064553,True,A flat rectangular plate.,866
00064548,True,A flat rectangular plate.,866
00060805,True,A hexagonal ring.,866
00062938,True,A cylindrical rod.,866
00064596,True,A rectangular block.,866
00063116,True,A cylindrical component with a central through hole and a flanged base.,866
00067912,True,A cylindrical rod with a conical tip and a flanged base.,866
00066030,True,A rectangular block.,866
00069594,True,A stepped cylindrical component with a flanged base and a central hole.,866
00065001,True,"A flat, paddle-shaped object with a rounded end and a narrow handle.",866
00065888,True,A thin circular ring.,866
00068988,True,A rectangular plate with four corner holes.,866
00062754,True,A flat circular disc.,866
00068543,True,A cylindrical ring.,866
00063151,True,A cylindrical rod with a conical tip.,866
00067655,True,A sphere with a central groove.,866
00061380,True,A rectangular block with a pyramid on top.,866
00060634,True,A cylindrical sleeve with a central through hole.,866
00067054,True,A cylindrical rod with a flanged base.,866
00060632,True,A flat circular disc.,866
00065017,True,A heart-shaped block.,866
00066994,True,A flat rectangular plate.,866
00069186,True,A cylindrical object with a side protrusion and a hollow center.,866
00069199,True,A cylindrical disc with a central groove.,866
00064286,True,A cylindrical rod with a conical tip and a flanged base.,866
00066478,True,A flat square plate.,866
00062861,True,A rectangular block with a central groove along its length.,866
00062355,True,A cylindrical ring with a hollow center.,866
00068037,True,A rectangular block with a rounded corner and a through hole.,866
00061912,True,A wedge-shaped block with a rectangular cutout.,866
00067963,True,A cylindrical rod with a central flange and a smaller concentric rod.,866
00065132,True,A cylindrical disc with a central groove.,866
00067275,True,A flat disc with a central hole.,866
00067809,True,A tapered rectangular block with a flat base.,866
00069648,True,A cylindrical rod with a flanged base.,866
00060923,True,A flat square plate.,866
00065236,True,A cylindrical rod with a flanged base and a hollow center.,866
00065303,True,A cylindrical bushing with a flange and a central hole.,866
00068098,True,A cylindrical rod with a flanged disc base and a central hole.,866
00061273,True,A cylindrical bushing with a central hole and a flange.,866
00068823,True,A tapered rectangular block.,866
00062976,True,A circular disc with two elliptical holes.,866
00066692,True,A cylindrical rod with a flanged middle section.,866
00069864,True,A flat rectangular plate.,866
00063604,True,A rectangular block with tapered ends.,866
00064185,True,An elongated oval plate with two holes and a central cutout.,866
00066452,True,A rectangular block with a tapered end.,866
00061960,True,A rectangular block with a sloped top surface.,866
00066806,True,A spool-shaped object with flanges and a central hole.,866
00063044,True,A cylindrical rod with a flanged base.,866
00061367,True,A rectangular block with one rounded edge.,866
00067876,True,A tapered rectangular block.,866
00063832,True,A flat circular ring.,866
00064292,True,A cylindrical rod.,866
00060347,True,A square open box with a pyramidal lid.,866
00067890,True,A tapered rectangular block with a central groove.,866
00065964,True,A thick ring with a beveled edge.,866
00068930,True,A rectangular block with a tapered end.,866
00064546,True,A shallow bowl with a central hole and a small base.,866
00062392,True,A tapered cylindrical rod.,866
00062943,True,A cylindrical bushing with a flange and a central hole.,866
00066548,True,A cylindrical rod with a flanged base.,866
00068994,True,A rectangular block.,866
00068788,True,A cylindrical disc with a central groove.,866
00064533,True,A tapered cylindrical object with a flanged base and a central through hole.,866
00061696,True,A cylindrical rod with a hexagonal flange and a threaded end.,866
00065958,True,A toroidal ring with a flat outer surface and a central hole.,866
00068466,True,A tapered cylindrical rod with a stepped base.,866
00068457,True,"A flat, circular disc with a central cylindrical protrusion.",866
00063572,True,A cylindrical disc with a central groove.,866
00063907,True,A cylindrical rod with a conical tip and a flanged base.,866
00068773,True,A cylindrical rod with a conical tip and a flanged base.,866
00063724,True,A wedge-shaped block with a sloped top surface.,866
00068230,True,A tapered rectangular block.,866
00069200,True,A rectangular block with a triangular prism on top.,866
00063671,True,A T-shaped object with a cylindrical rod on a rectangular base.,866
00062136,True,A rectangular block with a triangular prism on top.,866
00068554,True,A cylindrical disc with a central hole and a flanged edge.,866
00063766,True,A rectangular block with a smaller rectangular block on top.,866
00065104,True,A dumbbell-shaped object with cylindrical ends and a central connecting rod.,866
00062954,True,An L-shaped bracket with a groove along the inner corner.,866
00060238,True,A flat rectangular plate.,866
00060507,True,A bent cylindrical pipe with flanged ends.,866
00063382,True,A spherical object with concentric circular grooves.,866
00062323,True,A cube with two circular holes on one face.,866
00064985,True,A cylindrical object with a recessed top surface and a groove around its side.,866
00068818,True,"A flat, elongated object with a curved end and a stepped base.",866
00067346,True,A tapered rectangular block.,866
00060190,True,A curved L-shaped bracket with a tapered end.,866
00063775,True,A rectangular block.,866
00064193,True,An L-shaped block.,866
00064555,True,A square tray with sloped sides.,866
00064589,True,A long rectangular rod.,866
00066132,True,A hollow rectangular block with a square through hole.,866
00064285,True,A hexagonal plate.,866
00060630,False,N/A,866
00061189,False,N/A,866
00062442,True,A cylindrical rod.,866
00065989,True,A cylindrical rod with a flanged base and a central through hole.,866
00063027,True,A rectangular block with a triangular prism on top.,866
00067172,True,A cylindrical rod with a flanged base and a central shaft.,866
00068919,True,A spool-shaped object with a central hole and flared ends.,866
00069617,True,A rectangular block with a central through hole and a stepped cutout on one side.,866
00060701,True,A cylindrical spool with flanges and a central hole.,866
00067829,True,A rectangular block with a triangular prism on top.,866
00068360,True,A flat rectangular plate with two holes.,866
00060315,True,A tapered cylindrical sleeve with a central through hole.,866
00069700,True,A cylindrical bushing with a central hole.,866
00061959,True,A tapered rectangular block with a V-shaped notch on one end.,866
00065583,True,An L-shaped bracket with a rectangular cross-section.,866
00060150,True,A tapered rod with a hole through the wider end.,866
00060333,True,"A flat, elongated bracket with two holes and a rounded end.",866
00067600,True,A rectangular block with a triangular prism on top.,866
00066248,True,Two adjacent cylindrical rods.,866
00067858,True,A cylindrical ring with a thick wall.,866
00063299,True,A flat rectangular plate.,866
00061157,True,A flat square base with a small rectangular block on top.,866
00067181,True,A flat circular disc with a central hole and multiple smaller holes around it.,866
00060394,True,A U-shaped bracket with a flat base and two vertical flanges.,866
00063942,True,A flat circular disc.,866
00061926,True,A wedge-shaped block with two through holes.,866
00061363,True,A rectangular block with one sloped face.,866
00066146,True,A toroidal ring with a central hole and a groove around the outer surface.,866
00069362,True,A rectangular block with a diagonal cut on one face.,866
00060806,True,A cylindrical sleeve with a hexagonal through hole.,866
00060013,True,A flat circular ring.,866
00060552,True,A right-angled bracket with a circular hole through one face.,866
00065955,True,A tapered rod with a flared base.,866
00063828,True,A cube with a pyramid on top of one face.,866
00061275,True,"A flat, trapezoidal plate.",866
00067280,True,A hollow tapered cylinder with a circular base.,866
00061972,True,"A flat, diamond-shaped plate with a central oval hole.",866
00069624,True,A cylindrical bushing with flanges on both ends.,866
00068444,True,A cylindrical rod with a flanged base and a conical tip.,866
00067105,True,A cylindrical rod with a conical tip and a flanged base.,866
00063106,True,A cylindrical spool with a central hole and flanged ends.,866
00061134,True,A wedge-shaped block with a rectangular cutout on the top surface.,866
00069209,True,"A symmetrical, hourglass-shaped object with flared ends and a narrow middle section.",866
00063277,True,A cone.,866
00061381,True,A rectangular block.,866
00065005,True,A cylindrical rod with a conical tip.,866
00065567,True,A cylindrical rod with a hollow center.,866
00067452,True,A cylindrical rod with a square flange in the middle.,866
00062194,True,A flat washer with a central hole.,866
00069270,True,A cylindrical disc.,866
00063307,True,A rectangular block with a sloped top surface.,866
00061689,True,"A flat, irregularly shaped plate with a notch and two holes.",866
00068099,True,A flat rectangular plate with a circular hole near one edge.,866
00060450,True,A curved rectangular plate with varying thickness.,866
00060656,True,A cylindrical component with a central hole and a wider flange in the middle.,866
00065184,True,A rectangular block with a triangular prism on top.,866
00068375,True,A round disc with a hexagonal through hole and a central groove.,866
00062693,True,A rectangular block.,866
00065893,True,A thin ring.,866
00062116,True,A V-shaped bracket with a central cylindrical connector.,866
00062598,True,A rectangular block.,866
00069936,True,A cylindrical ring with a recessed groove on the outer surface.,866
00066236,True,A cylindrical rod with a conical tip and a flanged base.,866
00067772,True,A square plate with a circular hole in the center.,866
00062803,True,A cylindrical rod with a stepped profile.,866
00068809,True,"A flat, irregularly shaped plate with a stepped edge.",866
00063663,True,A cylindrical rod with a flanged base.,866
00064278,True,A cylindrical rod with a conical tip.,866
00069691,True,A cylindrical rod.,866
00064175,True,A rectangular block with a stepped cutout and a notch.,866
00063624,True,A rectangular block.,866
00062787,True,A thin circular disc.,866
00064886,True,A cylindrical rod with a central through hole and flanges at both ends.,866
00063560,True,"A thin, elongated wedge with a tapered edge.",866
00068813,True,"A thin, flat rectangular plate.",866
00066953,True,A cylindrical rod with a flanged base and a central through hole.,866
00065514,True,A flat rectangular plate with two holes.,866
00069795,True,A cylindrical sleeve with a vertical slit and flanged ends.,866
00060255,True,A rectangular block.,866
00068831,True,A flat rectangular plate.,866
00068639,True,A round disc with a central hole and a raised circular ridge.,866
00067358,True,A cube.,866
00063964,True,A wedge-shaped block with a central vertical slot and two cylindrical extensions on top.,866
00062339,True,"A curved, elongated rod with varying thickness.",866
00062675,True,A cylindrical rod with a rectangular block on top and a hole through the block.,866
00067518,True,A conical object with a cylindrical protrusion on top and a circular hole at the base.,866
00069557,True,A spherical object with a circular indentation on one side.,866
00061822,True,A rectangular block with a tapered end.,866
00069196,True,"A flat, oval-shaped ring with two circular cutouts.",866
00066165,True,A rectangular block with one tapered end.,866
00066382,True,A cylindrical rod with a conical tip.,866
00064613,True,A cylindrical rod with a conical tip and a flanged base.,866
00062813,True,A cylindrical rod with a conical tip and a flanged base.,866
00068343,True,A cylindrical component with a central hole and a flanged base.,866
00068723,True,A disc with a central hole.,866
00062409,True,A rectangular block with a concave cylindrical cutout on one side.,866
00068379,True,A hexagonal rod with a hole through one end.,866
00062173,True,A cylindrical object with a flanged base and a tapered top.,866
00060162,True,A cylindrical rod with a flanged base.,866
00064336,True,A rectangular block with a large circular hole through its top face and sloped sides.,866
00063784,True,A rectangular block with a sloped top surface.,866
00060317,True,A flat disc with a central hole.,866
00062801,True,"A flat, elongated plate with three circular holes.",866
00063683,True,A rectangular block with a triangular prism on top.,866
00069552,True,A tapered rectangular block.,866
00062172,True,A cylindrical rod with a flanged base and a threaded top.,866
00062682,True,A tapered rectangular block.,866
00063811,True,A cylindrical rod with a flanged base.,866
00068572,True,A cylindrical sleeve with a hexagonal through hole.,866
00061432,True,A hollow cylindrical tube.,866
00061936,True,A flat rectangular plate with a rectangular cutout.,866
00073734,True,A cylindrical ring with a recessed center.,866
00075893,True,A cylindrical rod with a flanged base.,866
00077610,True,A cylindrical rod with a conical tip and a flanged base.,866
00073165,True,A flat rectangular plate.,866
00077575,True,A U-shaped bracket with a flat base and curved sides.,866
00078945,True,A thin circular ring.,866
00071995,True,A cylindrical disc with a central groove.,866
00071582,True,An L-shaped block with a rectangular cutout.,866
00079700,True,A flat cylindrical disc.,866
00075219,True,A cylindrical disc with a central through hole.,866
00070448,True,A cylindrical rod.,866
00073469,True,A sphere.,866
00075975,True,A cube with a cylindrical hole through its center.,866
00070514,True,A rod with a circular loop at one end.,866
00072466,True,A rectangular block with a central rectangular cutout.,866
00072868,True,"A flat, irregularly shaped plate with a sloped edge.",866
00079151,True,A thin rectangular plate.,866
00077137,True,A cylindrical rod with a conical tip and a flanged base.,866
00073749,True,A cylindrical rod with a square flange and a tapered end.,866
00079955,True,A cylindrical object with a domed top and two protruding pins at the base.,866
00071044,True,A flat rectangular plate.,866
00074491,True,A cylindrical rod with a conical tip and a flanged base.,866
00074868,True,A U-shaped channel with flared sides.,866
00074918,True,A U-shaped bracket with a rectangular profile.,866
00072874,True,A flat rectangular plate.,866
00077654,True,"A curved, tapered bracket with a flanged edge.",866
00075669,True,A cylindrical disc.,866
00075617,True,A cylindrical rod with a conical tip and a flanged base.,866
00071183,True,A sphere with a circular cutout on one side.,866
00070581,True,A flat rectangular plate.,866
00072175,True,A rectangular block with multiple horizontal grooves on two opposite sides.,866
00070960,True,A long cylindrical rod with a rectangular base and a circular hole.,866
00073802,True,A flat trapezoidal plate.,866
00077176,True,A cylindrical rod with a conical tip and a flanged base.,866
00072192,True,A sphere with a circumferential groove.,866
00074051,True,A rectangular block with a triangular prism on top.,866
00072243,True,A hollow cylindrical cup with a slightly tapered body.,866
00074085,True,A cylindrical rod with a square base and a flanged section.,866
00070418,True,A tapered rod with a cylindrical section at one end.,866
00072510,True,A rectangular block with a cylindrical hole through one face.,866
00076363,True,A teardrop-shaped object with a central hole.,866
00070833,True,A rectangular block with a rounded top and a circular hole through the bottom.,866
00075258,True,A cylindrical rod with two grooves and a central through hole.,866
00075484,True,A rectangular block with a sloped top surface.,866
00079459,True,A cylindrical disc.,866
00075779,True,A rectangular block.,866
00070105,True,A rectangular block with a triangular prism on top.,866
00070374,True,A cylindrical disc.,866
00071049,True,A cylindrical sleeve with two grooves and a central through hole.,866
00075867,True,A cylindrical ring with a thick wall.,866
00073848,True,A long cylindrical rod with a small cylindrical section at one end.,866
00073621,True,A thin rectangular block.,866
00070426,True,A tapered cylindrical rod with a hollow center.,866
00073778,True,A tapered wedge-like object.,866
00071515,True,A flat rectangular plate with a row of small holes along one edge.,866
00072815,True,A hollow cylindrical tube with a hole through its center.,866
00074958,True,An L-shaped block with a rectangular cutout.,866
00076772,True,A cylindrical rod with a central cylindrical block and a flanged base.,866
00076424,True,A cylindrical rod with a conical tip and a flanged base.,866
00071713,True,A rectangular block with a triangular prism on top.,866
00077511,True,A thin circular ring.,866
00079158,True,A flat circular ring with a central hole.,866
00074278,True,A rectangular block.,866
00074653,True,A bent sheet metal bracket with a U-shaped profile.,866
00073562,True,A thin rectangular plate.,866
00075665,False,N/A,866
00077513,True,A screw with a slotted head and a cylindrical shank.,866
00077675,True,A rectangular rod with a rounded end.,866
00072051,True,A flat rectangular plate with two holes.,866
00076727,True,A wire loop with two straight ends.,866
00075684,True,A cylindrical rod with a conical tip.,866
00078308,True,A rectangular block with a triangular prism on top.,866
00073801,True,A flat ring or washer.,866
00077498,True,A cylindrical rod with a slotted head and a flanged base.,866
00073625,True,A tapered rod with a square flange and a central hole.,866
00078400,True,A cylindrical rod with a conical tip.,866
00073572,True,A flat rectangular plate.,866
00072542,True,A cylindrical rod.,866
00078249,True,A rectangular block with a semi-cylindrical top.,866
00077832,True,An oval plate with two through holes.,866
00078822,True,"A flat, square plate.",866
00073671,True,A thin rectangular plate with a central cutout.,866
00075407,True,A rectangular block with a sloped top surface.,866
00073322,True,A cylindrical bushing with a flanged end and a central hole.,866
00074962,True,A stepped L-shaped block with three rectangular sections.,866
00072600,True,A flat circular ring.,866
00076380,True,An L-shaped bracket with a circular hole and a curved cutout.,866
00077206,True,A disc with a central hole and a raised cylindrical hub.,866
00077459,True,A cylindrical rod with a conical tip and a flanged base.,866
00070964,True,A torus.,866
00071227,True,A flat rectangular plate.,866
00079465,True,"A long, slender rod with a wider base and a tapered tip.",866
00075077,True,A cylindrical rod with a hole through its side.,866
00076665,True,A rectangular block with two triangular cutouts on one side.,866
00074063,True,"A flat, elongated plate with rounded ends and a hole near each end.",866
00079325,True,A U-shaped bracket with a rectangular base and a curved top.,866
00078285,True,A cylindrical disc with a central hole and a raised circular ridge.,866
00070293,True,A cube.,866
00070629,True,A cylindrical disc with multiple through holes.,866
00071782,True,"A cylindrical rod with a flared, bowl-like end.",866
00073351,True,A rectangular block with four through holes.,866
00079686,True,A double-cone shape with a cylindrical base and a central hole.,866
00076342,True,A flat square plate with rounded corners.,866
00079266,True,A rectangular block with a tapered end.,866
00073725,True,A tapered wedge-shaped object with a flat base.,866
00072658,True,A hollow cylindrical tube with uniform thickness.,866
00070172,True,A rectangular block with a tapered end and a hole through one face.,866
00073267,True,"A flat, tapered plate with three holes.",866
00071014,True,A tapered rectangular block with a cylindrical hole through its length.,866
00073720,True,A triangular prism.,866
00073969,True,A cylindrical rod with a conical tip.,866
00079600,True,"A symmetrical, double-cone shape with a cylindrical protrusion on top and bottom.",866
00070097,True,A rectangular block with a cylindrical hole through one side.,866
00078668,True,A tapered rectangular rod with a hole near one end.,866
00072708,True,A flat rectangular plate.,866
00076934,True,A cone.,866
00072142,True,A rectangular block with a triangular prism on top.,866
00070636,True,A hollow cylindrical rod with a slanted cut on one end.,866
00078827,True,A cylindrical spool with a central hole.,866
00075214,True,A cylindrical rod with a conical tip and a flanged base.,866
00070601,True,A cylindrical rod with a rounded top and a flanged base.,866
00073921,True,A square-based open container with sloped sides and a small hole at the center of the base.,866
00070515,True,A cylindrical rod with a flanged base and a smaller cylindrical extension.,866
00074498,True,A thick disc with a central hole.,866
00073488,True,A U-shaped bracket.,866
00072247,True,A cube with cylindrical protrusions on three adjacent faces.,866
00079196,True,"A flat, irregularly shaped ring with an oval hole in the center.",866
00073440,True,An L-shaped block with varying thickness.,866
00077304,True,A cylindrical rod with a conical tip.,866
00070872,True,A cylindrical object with two grooves and a central through hole.,866
00079863,True,A rectangular block with a through hole and a narrow slot on one face.,866
00070166,True,A flat rectangular plate.,866
00079968,True,A rectangular block with a sloped top surface.,866
00079853,True,A thin circular ring.,866
00074672,True,A cylindrical rod with a flanged base and a central through hole.,866
00071005,True,A cylindrical rod with a conical tip and a flanged base.,866
00072726,True,A cylindrical rod with a conical tip and a flanged base.,866
00076369,True,A cylindrical rod with a flanged base.,866
00077286,True,A cylindrical rod with a conical tip and a flanged base.,866
00079548,True,A U-shaped bracket.,866
00071164,True,A hollow cylindrical cup with a slightly tapered shape.,866
00076202,True,An L-shaped bracket with a stepped profile.,866
00078601,True,A hollow cylindrical tube.,866
00072931,True,A stepped block with a rectangular cutout.,866
00073747,True,A hollow square pyramid with a square base.,866
00075016,True,A hollow cylindrical rod with a tapered end.,866
00071728,True,A cylindrical disc with a central through hole.,866
00070446,True,A cylindrical rod with a conical tip and a flanged base.,866
00070062,True,A rectangular block with a stepped profile.,866
00072992,True,A cylindrical rod with a conical tip.,866
00077686,True,An L-shaped bracket.,866
00078824,True,A flat square plate.,866
00078771,True,A flat ring or washer with a central hole.,866
00071657,True,A cylindrical rod.,866
00076447,True,A cylindrical rod with a central through hole.,866
00073269,True,An L-shaped bracket with holes on each face.,866
00072422,True,A hexagonal prism with a hollow cylindrical cavity.,866
00078081,True,An L-shaped bracket with a hole on each face.,866
00079080,True,A flat circular disc with multiple small protrusions on the edge.,866
00072530,True,A cylindrical sleeve with a partial cutout along its length.,866
00075671,True,A rectangular block.,866
00070587,True,A tapered rectangular block.,866
00076585,True,A cylindrical rod with a conical tip and a flanged base.,866
00070716,True,A curved cylindrical rod with a flanged end.,866
00070098,True,A rectangular block with a pyramid on top of one face.,866
00079214,True,A cylindrical cap with a recessed top and a central groove around its side.,866
00076291,True,A flat rectangular plate.,866
00072526,True,A cylindrical rod with a flanged top and a stepped base.,866
00072517,True,A flat rectangular plate.,866
00071884,True,A cylindrical rod with a flanged base.,866
00076621,True,A flat ring or washer.,866
00071889,True,A cylindrical disc with a central groove.,866
00074414,True,A cylindrical rod with a spherical end and a loop at the opposite end.,866
00075880,True,A rectangular tray with raised edges on three sides.,866
00077663,True,A rectangular rod with a rounded end.,866
00071767,True,A cylindrical rod with a central through hole.,866
00076603,True,A cylindrical ring.,866
00077345,True,A cylindrical rod with a flanged base and a central through hole.,866
00073085,True,A flat square plate.,866
00077662,True,A cylindrical rod with a semi-circular end.,866
00072065,True,A bulbous vase-like object with a narrow neck and a flared opening.,866
00079937,True,A cylindrical rod with flat ends.,866
00077454,True,A circular disc with three through holes.,866
00070022,True,A flat rectangular plate.,866
00075601,True,A rectangular block with a stepped profile and a through hole.,866
00076079,True,A cylindrical ring with a groove around its outer surface.,866
00072146,True,A tapered cup with a handle and a circular base.,866
00079256,True,A flat rectangular plate.,866
00076217,True,A square-based open box with sloped sides.,866
00075950,True,A spinning top with a conical tip and a rounded body.,866
00078342,True,A flat rectangular plate.,866
00071659,True,A cylindrical tube with a hollow center.,866
00071633,True,A cylindrical rod.,866
00077653,True,A tapered block with stepped sides.,866
00074204,True,A C-shaped ring.,866
00075545,True,A flat rectangular plate.,866
00076305,True,A spinning top with a wide base and a narrow stem.,866
00071934,True,A square plate with a central circular hole and four corner holes.,866
00075524,True,A cylindrical cap with a flat top and open bottom.,866
00074620,True,A cylindrical disc.,866
00074510,True,A gear-like object with four rounded protrusions and a central hole.,866
00078837,True,A cylindrical rod with a flanged base and a central hole.,866
00078642,True,A bolt with a hexagonal head and a cylindrical threaded shaft.,866
00072639,True,A cylindrical sleeve with a tapered outer surface and a central through hole.,866
00075998,True,A hexagonal rod with tapered ends.,866
00076862,True,A cylindrical bolt with a hexagonal socket head and a rounded tip.,866
00071172,True,A flat rectangular plate.,866
00079426,True,A wedge-shaped block with a central rectangular slot.,866
00075254,True,A flat square plate.,866
00073227,True,A cylindrical rod.,866
00071593,True,A cylindrical rod with a stepped shaft and a flanged base.,866
